class,class_conf,bbox_xywh
[ 0.  0. 17. 17.],[0.95294768 0.87880248 0.76981467 0.2186534 ],"[array([163.77224731, 265.50424194, 327.2401123 , 414.33599854])
 array([557.53631592, 256.35519409, 275.20935059, 431.94952393])
 array([551.44677734, 370.05245972, 336.36907959, 207.11047363])
 array([666.49243164, 370.94317627, 106.24102783, 207.46646118])]"
[ 0.  0. 17. 17.],[0.95311129 0.86836535 0.73115498 0.20494106],"[array([164.059021  , 265.72821045, 327.28778076, 413.45657349])
 array([556.25061035, 256.53231812, 279.65853882, 431.54537964])
 array([550.85809326, 369.9387207 , 337.75744629, 206.82977295])
 array([666.80566406, 370.94287109, 105.7555542 , 207.44180298])]"
[ 0.  0. 17. 17.],[0.95421726 0.8807618  0.76114249 0.29199103],"[array([164.10134888, 265.62414551, 327.26068115, 413.47903442])
 array([558.68414307, 256.6026001 , 275.97738647, 431.11947632])
 array([551.42272949, 369.98773193, 336.47213745, 206.44985962])
 array([666.25732422, 371.04092407, 106.64117432, 207.1628418 ])]"
[ 0.  0. 17. 17.],[0.95277464 0.87719941 0.75346577 0.28552485],"[array([164.27038574, 265.77310181, 327.63891602, 412.86105347])
 array([558.24975586, 256.75961304, 276.24334717, 431.08053589])
 array([551.46331787, 369.87750244, 336.25003052, 206.88305664])
 array([666.8269043 , 370.88574219, 105.37896729, 207.38650513])]"
[ 0.  0. 17. 17.],[0.95285821 0.88729447 0.74085075 0.26921564],"[array([164.34892273, 265.86669922, 328.15530396, 413.04837036])
 array([558.62335205, 256.73446655, 273.32019043, 431.6161499 ])
 array([551.45452881, 369.87557983, 336.31338501, 206.98516846])
 array([667.28143311, 370.7746582 , 104.52502441, 207.44439697])]"
[ 0.  0. 17. 17.],[0.95275593 0.89061433 0.73066968 0.29838255],"[array([164.84564209, 265.71539307, 329.42218018, 413.55310059])
 array([559.11883545, 256.67297363, 271.60476685, 431.7796936 ])
 array([552.91833496, 369.93493652, 333.47869873, 206.9760437 ])
 array([667.43481445, 370.72253418, 104.28393555, 207.39224243])]"
[ 0.  0. 17. 17.],[0.95316815 0.88266534 0.74837685 0.23042911],"[array([164.9150238 , 265.50360107, 329.83004761, 414.21414185])
 array([558.90606689, 256.61373901, 272.22622681, 431.85925293])
 array([551.63543701, 369.87875366, 336.06506348, 206.996521  ])
 array([668.39422607, 370.78381348, 102.42346191, 207.35263062])]"
[ 0.  0. 17. 17.],[0.95218545 0.89039785 0.75242549 0.24061266],"[array([165.2926178 , 265.32962036, 330.5852356 , 414.45819092])
 array([559.16296387, 256.46939087, 270.90112305, 431.34924316])
 array([551.81182861, 369.7845459 , 335.72927856, 207.00991821])
 array([668.49511719, 370.67053223, 102.23132324, 207.39685059])]"
[ 0.  0. 17. 17.],[0.95019937 0.8884359  0.6474424  0.15627974],"[array([165.83483887, 265.693573  , 331.66967773, 413.92245483])
 array([558.76397705, 256.50439453, 270.74685669, 431.09039307])
 array([551.34918213, 369.49230957, 336.72079468, 207.21090698])
 array([669.99475098, 370.41125488,  99.3394165 , 207.61685181])]"
[ 0.  0. 17. 17.],[0.94867337 0.89771128 0.64390767 0.21547566],"[array([166.21647644, 266.80410767, 332.43295288, 411.96368408])
 array([558.55407715, 256.49603271, 269.85534668, 431.6854248 ])
 array([551.50622559, 369.5824585 , 336.36981201, 207.76034546])
 array([669.99328613, 370.25756836,  99.49597168, 207.91928101])]"
[ 0.  0. 17. 17.],[0.95061576 0.89631176 0.66221738 0.19999084],"[array([166.14300537, 267.89273071, 332.09613037, 410.684021  ])
 array([558.42169189, 256.49005127, 269.29849243, 431.91445923])
 array([551.32843018, 369.55813599, 336.85751343, 207.7276001 ])
 array([669.0769043 , 370.315979  , 101.31451416, 208.11624146])]"
[ 0.  0. 17. 17.],[0.95117992 0.89726657 0.64428526 0.21308376],"[array([166.14598083, 268.35876465, 331.66848755, 409.90591431])
 array([558.21868896, 256.50765991, 269.34545898, 431.95935059])
 array([551.22198486, 369.53613281, 337.04885864, 207.93139648])
 array([668.7277832 , 370.34100342, 101.93829346, 208.21990967])]"
[ 0.  0. 17. 17.],[0.95190299 0.88149011 0.66050005 0.17085858],"[array([166.04650879, 268.3963623 , 331.59759521, 409.59017944])
 array([556.44665527, 256.60308838, 273.6663208 , 432.00567627])
 array([551.29376221, 369.67108154, 336.63989258, 208.24221802])
 array([670.84960938, 370.43063354,  97.57354736, 207.82635498])]"
[ 0.  0. 17. 17.],[0.9498328  0.88012993 0.71854675 0.22859934],"[array([166.19639587, 268.27276611, 331.61276245, 409.6439209 ])
 array([555.82592773, 256.84841919, 275.45095825, 431.08786011])
 array([552.05432129, 369.8258667 , 335.11981201, 208.05456543])
 array([669.35839844, 370.51501465, 100.57147217, 207.59515381])]"
[ 0.  0. 17. 17.],[0.94927162 0.8795718  0.60143793 0.11340131],"[array([166.50411987, 267.55517578, 332.41485596, 409.9387207 ])
 array([554.90356445, 256.83465576, 277.36480713, 431.65585327])
 array([550.90411377, 369.48687744, 337.52944946, 207.61315918])
 array([649.83789062, 370.63555908, 139.60333252, 208.519104  ])]"
[ 0.  0. 17.],[0.9484185  0.88911945 0.63462692],"[array([166.71025085, 267.09832764, 333.11611938, 410.77301025])
 array([555.88305664, 256.63388062, 274.8838501 , 431.33380127])
 array([551.03747559, 369.58074951, 337.23892212, 207.78167725])]"
[ 0.  0. 17.],[0.94872332 0.87657088 0.52603674],"[array([166.77328491, 266.59277344, 333.24841309, 411.47375488])
 array([552.58618164, 256.70684814, 281.25585938, 431.57000732])
 array([550.25219727, 369.62103271, 338.56021118, 208.0302124 ])]"
[0. 0. 3.],[0.95246154 0.88783336 0.38220495],"[array([166.9563446 , 267.97543335, 333.47915649, 409.03100586])
 array([556.89581299, 257.9614563 , 272.75228882, 428.65264893])
 array([549.96923828, 369.23364258, 339.16635132, 205.32406616])]"
[ 0.  0. 17.],[0.95254159 0.86828393 0.27899536],"[array([166.97711182, 267.97598267, 333.46820068, 408.73376465])
 array([556.29931641, 258.00421143, 275.02276611, 429.30184937])
 array([549.56445312, 369.30429077, 339.84707642, 207.07623291])]"
[0. 0. 3.],[0.95144415 0.88703972 0.3405008 ],"[array([167.14703369, 267.48452759, 333.43511963, 409.71295166])
 array([558.50097656, 257.65484619, 270.64538574, 429.73748779])
 array([549.5480957 , 368.83764648, 339.95397949, 205.37164307])]"
[0. 0. 3.],[0.95195204 0.88735509 0.46294108],"[array([167.45567322, 266.83581543, 333.35995483, 410.75848389])
 array([559.57489014, 256.81167603, 269.19262695, 430.55194092])
 array([550.26983643, 368.16906738, 338.37643433, 205.19320679])]"
[ 0.  0. 17.],[0.95109063 0.90999019 0.39568797],"[array([167.80340576, 267.01324463, 334.54486084, 410.82192993])
 array([560.91571045, 257.00314331, 266.97116089, 430.21496582])
 array([550.01879883, 368.50714111, 339.2461853 , 207.06149292])]"
[ 0.  0. 17.],[0.95028216 0.90989131 0.37521851],"[array([168.32537842, 266.88580322, 335.55560303, 410.97079468])
 array([561.84509277, 257.1769104 , 266.3527832 , 430.26046753])
 array([549.68945312, 368.55541992, 339.83087158, 207.75521851])]"
[0. 0. 3.],[0.94933629 0.91431481 0.35720786],"[array([168.96891785, 266.83831787, 336.84780884, 411.20181274])
 array([562.42974854, 257.26705933, 265.68612671, 430.55499268])
 array([549.58581543, 368.4630127 , 339.98977661, 205.94802856])]"
[0. 0. 3.],[0.95059454 0.90440482 0.38043544],"[array([168.96525574, 266.89498901, 337.46853638, 411.41015625])
 array([562.56726074, 256.90963745, 265.93930054, 431.20733643])
 array([549.59906006, 368.40707397, 339.87515259, 205.20812988])]"
[0. 0. 3.],[0.94987226 0.87965876 0.35038123],"[array([169.53993225, 266.97732544, 338.47763062, 411.36608887])
 array([562.2902832 , 256.82327271, 267.89703369, 430.96844482])
 array([549.75610352, 368.37908936, 339.53735352, 204.69143677])]"
[0. 0. 3.],[0.94926012 0.86862385 0.34799504],"[array([170.05310059, 267.34921265, 339.64306641, 410.88195801])
 array([561.53295898, 256.88830566, 270.66986084, 431.01867676])
 array([549.25952148, 368.39837646, 340.48422241, 204.4619751 ])]"
[0. 0. 3.],[0.95036739 0.91351449 0.36078569],"[array([170.55767822, 267.33258057, 340.72821045, 410.50082397])
 array([561.9642334 , 256.83450317, 267.59942627, 431.43023682])
 array([550.07940674, 368.26101685, 338.78079224, 205.00860596])]"
[0. 0. 3.],[0.95087999 0.89159662 0.41391805],"[array([171.21949768, 267.43612671, 342.01992798, 410.09695435])
 array([562.1328125 , 256.73486328, 267.69927979, 431.41812134])
 array([550.62774658, 368.12792969, 337.79931641, 205.3581543 ])]"
[0. 0. 3.],[0.94799417 0.88043141 0.50852835],"[array([171.97407532, 268.0007019 , 343.19137573, 410.20465088])
 array([561.26647949, 256.49227905, 269.68365479, 431.61489868])
 array([550.53540039, 368.01623535, 337.98223877, 205.53424072])]"
[0. 0. 3.],[0.95557243 0.85913604 0.33168501],"[array([172.1401062 , 267.72616577, 343.93444824, 410.52993774])
 array([557.62084961, 256.53137207, 279.6237793 , 431.77883911])
 array([550.37988281, 368.00796509, 338.13513184, 205.56982422])]"
[0. 0. 3.],[0.94717187 0.85343862 0.38436922],"[array([172.28279114, 268.17102051, 343.73947144, 410.13201904])
 array([554.59069824, 256.65859985, 287.13302612, 431.45669556])
 array([550.49609375, 368.02127075, 338.02194214, 205.2310791 ])]"
[0. 0. 3.],[0.9479419  0.87366897 0.45404115],"[array([172.58003235, 268.09970093, 344.20504761, 410.32754517])
 array([559.59942627, 256.55609131, 277.92993164, 431.65301514])
 array([550.99499512, 367.92382812, 337.02966309, 205.25991821])]"
[0. 0. 3.],[0.94684988 0.90226036 0.52847874],"[array([173.02151489, 267.7623291 , 344.82452393, 410.92254639])
 array([561.68322754, 256.42877197, 270.99533081, 431.87802124])
 array([550.83770752, 367.44458008, 337.22781372, 206.44390869])]"
[0. 0. 3.],[0.9473657  0.90876848 0.44985422],"[array([173.582901  , 267.51428223, 345.71731567, 411.13696289])
 array([562.49078369, 256.13745117, 268.0435791 , 431.95059204])
 array([548.7276001 , 366.96295166, 341.24645996, 207.40997314])]"
[ 0.  0. 17.],[0.95550078 0.90954638 0.28365135],"[array([174.7755127 , 267.32177734, 348.08782959, 411.61056519])
 array([563.16949463, 255.88020325, 267.02481079, 432.90145874])
 array([549.66430664, 366.89880371, 339.37884521, 208.06219482])]"
[0. 0. 3.],[0.95518905 0.89836675 0.51721179],"[array([175.14915466, 267.39758301, 349.73178101, 411.81713867])
 array([563.0534668 , 256.07958984, 267.09674072, 433.38763428])
 array([550.65979004, 367.05279541, 337.56210327, 207.97583008])]"
[0. 0. 3.],[0.95634645 0.89930886 0.60230494],"[array([175.89306641, 267.16809082, 350.37390137, 411.93200684])
 array([562.93731689, 256.08126831, 266.03353882, 433.3828125 ])
 array([551.08892822, 367.0501709 , 336.65353394, 208.3609314 ])]"
[0. 0. 3.],[0.95589274 0.85378236 0.26519433],"[array([176.48609924, 266.6831665 , 351.4022522 , 412.15423584])
 array([558.36584473, 255.70872498, 278.24557495, 433.90536499])
 array([550.93457031, 366.07449341, 336.8430481 , 209.81622314])]"
[0. 0. 3.],[0.9539758  0.88783401 0.29922235],"[array([177.07475281, 266.35830688, 352.16012573, 413.22494507])
 array([561.47399902, 255.58901978, 270.0670166 , 434.12664795])
 array([549.7355957 , 366.05371094, 339.02905273, 210.52481079])]"
[ 0.  0. 17.],[0.95185274 0.89466673 0.3824583 ],"[array([177.31399536, 265.82666016, 352.51641846, 414.65350342])
 array([562.84832764, 255.59590149, 265.90869141, 435.15536499])
 array([550.04211426, 366.54931641, 338.53067017, 210.4979248 ])]"
[ 0.  0. 17.],[0.95209509 0.88748235 0.31819233],"[array([177.30664062, 265.06188965, 353.35046387, 415.63711548])
 array([563.42144775, 255.03909302, 264.66384888, 436.06494141])
 array([550.18371582, 365.88665771, 338.44711304, 211.32049561])]"
[ 0.  0. 17.],[0.95207423 0.8785314  0.2989037 ],"[array([177.11405945, 265.36837769, 354.21902466, 415.66375732])
 array([563.43408203, 255.10955811, 265.51837158, 436.28649902])
 array([549.69549561, 365.95443726, 339.67272949, 211.36981201])]"
[ 0.  0. 17.],[0.95152748 0.86348957 0.17968787],"[array([176.95994568, 263.78887939, 353.91989136, 418.40423584])
 array([556.18164062, 254.78398132, 280.53152466, 437.50930786])
 array([550.23675537, 365.15319824, 338.61605835, 213.16268921])]"
[ 0.  0. 17.],[0.94771284 0.88383967 0.17221399],"[array([177.79931641, 263.37268066, 355.59863281, 418.91271973])
 array([560.05639648, 254.16137695, 273.08685303, 438.12518311])
 array([550.14672852, 364.8163147 , 338.72994995, 213.9197998 ])]"
[ 0.  0. 17.],[0.95055479 0.87639296 0.22195223],"[array([177.8374176 , 263.46582031, 355.67483521, 418.86541748])
 array([561.02252197, 254.22598267, 271.97299194, 437.71990967])
 array([549.81066895, 364.70245361, 339.28845215, 213.86907959])]"
[ 0.  0. 17.],[0.95308912 0.86201799 0.1528175 ],"[array([177.96450806, 263.85171509, 355.92901611, 417.987854  ])
 array([556.6295166 , 254.10566711, 281.65789795, 438.0617981 ])
 array([550.65460205, 364.953125  , 337.92483521, 214.66436768])]"
[ 0.  0. 17.],[0.95068771 0.89354759 0.12664455],"[array([178.71832275, 265.30218506, 356.77178955, 415.47344971])
 array([561.35095215, 253.82949829, 271.6907959 , 438.4932251 ])
 array([550.62518311, 364.32723999, 337.68545532, 215.33758545])]"
[ 0.  0. 17.],[0.94990474 0.89010799 0.11192662],"[array([179.03865051, 265.86489868, 357.46865845, 414.64752197])
 array([562.67803955, 253.64997864, 268.36502075, 438.84005737])
 array([549.68383789, 364.862854  , 339.51809692, 215.43026733])]"
[ 0.  0. 17.],[0.95200354 0.89699876 0.12117413],"[array([179.07563782, 265.96658325, 356.02340698, 413.96661377])
 array([563.13861084, 253.49536133, 265.69393921, 439.19787598])
 array([550.2980957 , 365.0078125 , 337.91021729, 215.75823975])]"
[ 0.  0. 17.],[0.95196199 0.91070199 0.114623  ],"[array([179.65283203, 266.32592773, 357.2053833 , 413.43804932])
 array([563.52270508, 253.91415405, 263.41757202, 439.90100098])
 array([605.01062012, 365.71569824, 228.83285522, 216.06677246])]"
[ 0.  0. 17.],[0.9451139  0.90340942 0.1409532 ],"[array([179.77359009, 266.20254517, 357.57543945, 413.1963501 ])
 array([563.66833496, 253.87980652, 263.06167603, 439.69400024])
 array([631.82385254, 366.05700684, 175.37286377, 215.97479248])]"
[ 0.  0. 17.],[0.95157397 0.90655613 0.12402312],"[array([178.63288879, 266.37115479, 355.53689575, 413.19677734])
 array([563.28186035, 253.77227783, 262.15963745, 439.58856201])
 array([639.74334717, 366.19482422, 159.64050293, 216.05459595])]"
[ 0.  0. 17.],[0.94857645 0.90165734 0.1319413 ],"[array([178.37385559, 267.0151062 , 355.6378479 , 412.34484863])
 array([562.45483398, 253.80343628, 262.82907104, 439.26300049])
 array([641.4074707 , 366.16436768, 156.46832275, 216.00253296])]"
[0. 0.],[0.94722825 0.89194727],"[array([178.31193542, 267.27896118, 356.12411499, 412.09631348])
 array([562.48907471, 253.58798218, 263.62289429, 438.82635498])]"
[0. 0.],[0.94711673 0.88844275],"[array([178.5009613 , 267.45059204, 356.10702515, 411.63360596])
 array([561.69519043, 253.35517883, 264.75491333, 438.75875854])]"
[0. 0.],[0.94890696 0.89286721],"[array([178.55885315, 267.38000488, 355.61044312, 411.68197632])
 array([561.25610352, 253.57550049, 264.28411865, 438.84924316])]"
[0. 0.],[0.95120907 0.88344824],"[array([178.08729553, 267.40625   , 354.69503784, 411.26702881])
 array([559.68035889, 253.55960083, 266.71984863, 439.30267334])]"
[0. 0.],[0.94937527 0.88509947],"[array([178.27906799, 267.34246826, 355.0475769 , 410.72744751])
 array([559.64916992, 253.47355652, 266.56121826, 439.97903442])]"
[0. 0.],[0.94642448 0.88924402],"[array([178.00273132, 267.19525146, 354.29043579, 410.31661987])
 array([560.23352051, 253.3086853 , 264.98065186, 439.96887207])]"
[0. 0.],[0.94964463 0.8774184 ],"[array([177.657547  , 267.44512939, 354.78933716, 410.19937134])
 array([559.50756836, 253.16828918, 267.09136963, 439.7951355 ])]"
[0. 0.],[0.95052767 0.87513435],"[array([177.42262268, 266.70339966, 353.96920776, 410.64331055])
 array([559.80767822, 253.02359009, 267.69580078, 439.24560547])]"
[0. 0.],[0.94976753 0.88932502],"[array([176.89926147, 266.15878296, 353.64733887, 412.62918091])
 array([560.69360352, 252.86039734, 266.33135986, 439.2137146 ])]"
[0. 0.],[0.95039111 0.91015041],"[array([175.93914795, 265.87799072, 351.8782959 , 413.50616455])
 array([561.79388428, 253.05360413, 264.31262207, 439.08895874])]"
[0. 0.],[0.95210612 0.89434814],"[array([176.46354675, 265.03131104, 352.92709351, 415.46710205])
 array([561.17303467, 252.76525879, 264.57571411, 439.61474609])]"
[0. 0.],[0.95463341 0.90132552],"[array([177.52076721, 264.15301514, 355.04153442, 417.615448  ])
 array([561.30847168, 253.09924316, 264.71038818, 439.30908203])]"
[0. 0.],[0.9553529  0.89927864],"[array([178.50740051, 263.73083496, 356.71817017, 417.91271973])
 array([561.70562744, 253.30055237, 264.51828003, 437.8687439 ])]"
[0. 0.],[0.95253682 0.89282149],"[array([179.11662292, 261.41903687, 358.23324585, 423.52850342])
 array([560.48144531, 253.51277161, 265.68881226, 439.23165894])]"
[0. 0.],[0.9547891  0.90176117],"[array([180.83763123, 258.79318237, 361.57559204, 427.60058594])
 array([561.39215088, 253.52363586, 264.65835571, 438.73422241])]"
[ 0.  0. 17.],[0.952999   0.9235509  0.31694439],"[array([181.49511719, 257.28320312, 362.99023438, 431.50848389])
 array([561.79650879, 253.36953735, 264.54873657, 438.74353027])
 array([546.52954102, 364.56433105, 346.03302002, 216.64727783])]"
[ 0.  0. 17.],[0.95242286 0.92214334 0.31159908],"[array([181.67601013, 256.26828003, 363.09628296, 432.86187744])
 array([562.12670898, 253.65446472, 264.09387207, 437.82901001])
 array([549.00140381, 364.79098511, 340.70907593, 216.63128662])]"
[ 0.  0. 17.],[0.95200175 0.90992463 0.3005946 ],"[array([181.85630798, 255.75402832, 362.75064087, 433.79559326])
 array([562.41522217, 253.8183136 , 264.6133728 , 437.28396606])
 array([548.94934082, 364.33337402, 340.80328369, 216.43252563])]"
[0. 0. 3.],[0.94871789 0.91173685 0.16995756],"[array([182.12718201, 255.89878845, 362.52590942, 433.59713745])
 array([562.54815674, 253.76756287, 264.73779297, 436.71231079])
 array([550.58294678, 363.93066406, 337.30834961, 214.92468262])]"
[0. 0. 3.],[0.95073998 0.90702134 0.1387551 ],"[array([182.29850769, 255.52828979, 361.69314575, 433.48223877])
 array([562.6239624 , 253.67147827, 264.01464844, 436.54516602])
 array([551.58239746, 363.75152588, 334.68682861, 214.87893677])]"
[0. 0. 3.],[0.95282412 0.89079928 0.11040506],"[array([182.46418762, 255.84715271, 361.09884644, 432.6590271 ])
 array([561.55718994, 253.75357056, 266.18655396, 436.66204834])
 array([552.25628662, 363.89556885, 333.08688354, 213.99539185])]"
[0. 0. 3.],[0.95323664 0.91461426 0.13152288],"[array([182.08753967, 256.52462769, 361.83230591, 432.11279297])
 array([561.91143799, 253.79489136, 266.13504028, 436.29089355])
 array([551.34570312, 364.55682373, 333.47509766, 213.55187988])]"
[ 0.  0. 17.],[0.95073265 0.91127408 0.38337639],"[array([182.24105835, 256.8366394 , 360.83660889, 430.43017578])
 array([561.91699219, 253.58062744, 265.32025146, 436.23101807])
 array([549.71795654, 364.42132568, 337.85043335, 215.64767456])]"
[ 0.  0. 17. 17.],[0.95260942 0.92381001 0.23252043 0.33157527],"[array([182.4002533 , 257.57858276, 360.76785278, 428.70547485])
 array([561.78887939, 253.51374817, 264.77185059, 436.40982056])
 array([550.35253906, 364.50170898, 337.2097168 , 215.7159729 ])
 array([639.96862793, 365.75869751, 159.01959229, 216.50616455])]"
[ 0.  0. 17. 17.],[0.95086831 0.89638197 0.21497613 0.2428076 ],"[array([181.89219666, 258.18994141, 361.78994751, 428.2640686 ])
 array([560.75958252, 253.38017273, 267.95687866, 436.83554077])
 array([549.24468994, 364.27606201, 340.51010132, 214.91421509])
 array([640.40625   , 365.70843506, 158.60968018, 216.17581177])]"
[ 0.  0. 17. 17.],[0.94782293 0.88088262 0.16607437 0.31854397],"[array([181.43763733, 258.96234131, 359.01223755, 426.10464478])
 array([556.42950439, 253.67678833, 275.8006897 , 436.15539551])
 array([549.58917236, 364.52893066, 339.20388794, 215.17333984])
 array([639.87249756, 365.86773682, 159.12548828, 216.17126465])]"
[ 0.  0. 17. 17.],[0.94777137 0.88336164 0.41752914 0.22913203],"[array([180.3336792 , 260.09237671, 356.45245361, 425.02835083])
 array([559.17657471, 252.55807495, 270.13088989, 435.39599609])
 array([549.54656982, 364.21337891, 339.08300781, 215.19033813])
 array([639.15405273, 365.68756104, 160.38769531, 216.37780762])]"
[ 0.  0. 17. 17.],[0.93976462 0.87647086 0.24815233 0.27525392],"[array([176.82740784, 261.21118164, 350.04934692, 424.1867981 ])
 array([556.72216797, 253.05886841, 274.10534668, 435.402771  ])
 array([546.33233643, 364.49008179, 344.98843384, 214.61975098])
 array([637.53045654, 365.87664795, 163.98278809, 216.32977295])]"
[ 0.  0. 17. 17.],[0.93887872 0.90867984 0.14752154 0.36271629],"[array([173.7243042 , 261.52972412, 344.50830078, 422.60992432])
 array([558.26611328, 253.12265015, 270.05465698, 435.6192627 ])
 array([544.95556641, 364.61132812, 348.10049438, 215.33670044])
 array([638.00018311, 365.91174316, 163.17382812, 216.55325317])]"
[ 0.  0. 17.],[0.93205577 0.90074438 0.3166973 ],"[array([173.14599609, 261.71182251, 343.76837158, 420.7593689 ])
 array([557.96911621, 252.81793213, 269.76730347, 436.25097656])
 array([637.36828613, 365.98242188, 164.37554932, 217.05703735])]"
[ 0.  0. 17.],[0.92804241 0.89787114 0.33260354],"[array([172.80177307, 261.96353149, 344.89248657, 420.35388184])
 array([557.87286377, 252.8031311 , 270.03701782, 436.78033447])
 array([637.73693848, 366.07684326, 164.52618408, 217.27670288])]"
[ 0.  0. 17.],[0.92838627 0.88793361 0.31724447],"[array([175.30342102, 262.8132019 , 348.92904663, 418.22033691])
 array([556.35314941, 252.61021423, 269.14602661, 436.35604858])
 array([636.8717041 , 366.04055786, 165.54071045, 217.05865479])]"
[ 0.  0. 17.],[0.88378721 0.90750039 0.43861681],"[array([177.85922241, 264.95306396, 353.89855957, 415.49832153])
 array([555.87689209, 253.3631134 , 268.27001953, 436.28256226])
 array([636.60827637, 366.57592773, 165.93609619, 216.3951416 ])]"
[ 0.  0. 17.],[0.90748912 0.91826725 0.52061725],"[array([182.69645691, 265.53646851, 363.42880249, 413.19702148])
 array([554.64367676, 253.47546387, 267.41622925, 435.29656982])
 array([636.29321289, 366.61895752, 166.60162354, 215.94717407])]"
[ 0.  0. 17.],[0.9066425  0.91004765 0.31819645],"[array([186.3908844 , 265.64019775, 369.76229858, 412.24545288])
 array([552.88525391, 253.40643311, 267.24157715, 434.91424561])
 array([634.83959961, 366.30773926, 169.04217529, 215.78961182])]"
[ 0.  0. 17.],[0.92088413 0.91658384 0.41167277],"[array([187.87727356, 265.55264282, 372.15609741, 412.13128662])
 array([551.63885498, 253.60070801, 266.89428711, 435.22540283])
 array([634.31640625, 366.0737915 , 170.24157715, 215.50106812])]"
[ 0.  0. 17.],[0.92876685 0.9166351  0.39168265],"[array([187.66378784, 265.75097656, 374.22363281, 413.15948486])
 array([550.30395508, 253.97886658, 268.65130615, 436.6088562 ])
 array([635.11804199, 366.4041748 , 169.76397705, 216.0708313 ])]"
[ 0.  0. 17.],[0.93486083 0.90822083 0.402852  ],"[array([187.89768982, 266.11230469, 373.68649292, 411.60949707])
 array([547.14685059, 254.33410645, 272.76556396, 436.5255127 ])
 array([635.03857422, 366.53094482, 169.51861572, 215.67095947])]"
[ 0.  0. 17.],[0.92112166 0.91541785 0.3154999 ],"[array([190.98638916, 267.13534546, 379.43908691, 410.00247192])
 array([545.7855835 , 254.44169617, 272.83679199, 436.39157104])
 array([634.47491455, 366.27319336, 170.54162598, 215.85787964])]"
[ 0.  0. 17.],[0.92530787 0.91185737 0.56682515],"[array([193.28720093, 268.52618408, 384.57983398, 408.19488525])
 array([544.19995117, 254.75593567, 275.85440063, 437.03262329])
 array([634.33123779, 366.76013184, 171.10522461, 215.51858521])]"
[ 0.  0. 17.],[0.91060549 0.91198492 0.11749314],"[array([195.55725098, 268.87820435, 389.88037109, 406.9397583 ])
 array([543.5625    , 254.42550659, 275.15570068, 437.39868164])
 array([634.07299805, 366.63204956, 171.82525635, 215.62878418])]"
[0. 0. 3.],[0.91949874 0.91162658 0.15213335],"[array([195.62667847, 269.69116211, 390.27301025, 405.75527954])
 array([542.83740234, 254.23400879, 275.07620239, 437.81329346])
 array([633.77770996, 366.34851074, 172.44451904, 216.28308105])]"
[0. 0. 3.],[0.91182107 0.89442039 0.15806715],"[array([194.8311615 , 269.52957153, 389.662323  , 405.67724609])
 array([541.19287109, 253.89189148, 279.9614563 , 438.79006958])
 array([633.57568359, 366.06768799, 172.84857178, 216.81539917])]"
[0. 0. 3.],[0.91695362 0.84434319 0.17104483],"[array([194.00233459, 270.08981323, 387.42221069, 404.40783691])
 array([542.29418945, 253.87687683, 275.94900513, 438.83029175])
 array([633.27429199, 365.8565979 , 173.45141602, 217.0567627 ])]"
[ 0.  0. 17.],[0.93579566 0.90517771 0.19722724],"[array([193.55960083, 270.51556396, 386.24945068, 403.55828857])
 array([541.56848145, 253.12991333, 274.09060669, 438.79571533])
 array([633.27941895, 366.21078491, 173.44110107, 217.28051758])]"
[ 0.  0. 17.],[0.92934972 0.90926903 0.19569652],"[array([193.15829468, 271.33392334, 385.68963623, 402.33825684])
 array([540.484375  , 252.84980774, 270.97381592, 439.65139771])
 array([632.61962891, 366.49728394, 174.66546631, 216.43365479])]"
[ 0.  0. 17.],[0.92264253 0.9053148  0.28737119],"[array([194.74034119, 271.94406128, 388.86367798, 401.33673096])
 array([539.30175781, 253.02490234, 270.39746094, 439.10150146])
 array([632.88452148, 366.60372925, 173.89117432, 215.86663818])]"
[0. 0. 3.],[0.93497139 0.89172447 0.16682567],"[array([190.16107178, 271.96856689, 380.20617676, 401.88165283])
 array([537.23718262, 253.13049316, 271.94165039, 439.26190186])
 array([632.51379395, 366.28503418, 174.69329834, 216.32046509])]"
[0. 0. 3.],[0.93424797 0.8849048  0.13484108],"[array([188.11660767, 271.96246338, 376.23321533, 402.53741455])
 array([535.45629883, 253.21107483, 274.70553589, 440.13650513])
 array([632.43261719, 366.32565308, 175.13470459, 216.72058105])]"
[0. 0. 3.],[0.93043339 0.88627189 0.13639027],"[array([191.26405334, 271.92486572, 382.52810669, 401.66668701])
 array([534.63653564, 252.84754944, 273.82443237, 440.74325562])
 array([632.14770508, 366.18682861, 175.49841309, 216.75131226])]"
[0. 0. 3.],[0.9309693  0.88839221 0.14366679],"[array([192.46226501, 271.79077148, 384.92453003, 401.70605469])
 array([535.18225098, 252.64291382, 272.24142456, 441.13763428])
 array([632.24255371, 366.16156006, 175.51495361, 216.87371826])]"
[0. 0. 3.],[0.9362154  0.90392429 0.10923051],"[array([190.82543945, 272.47238159, 381.07092285, 400.50198364])
 array([534.88006592, 252.74835205, 270.82467651, 440.54034424])
 array([631.88739014, 366.51293945, 175.97265625, 216.18395996])]"
[ 0.  0. 17.],[0.9363153  0.90596414 0.15829568],"[array([189.8538208 , 273.37695312, 378.99072266, 398.87750244])
 array([533.01489258, 252.91595459, 273.24563599, 440.4385376 ])
 array([630.31170654, 366.60827637, 179.26550293, 215.21533203])]"
